dogBreed,dogBreedLabel,countryLabel,height,heightQualifierLabel,mass,massQualifierLabel,lifeExpectancy,lifeExpectancyQualifierLabel
http://www.wikidata.org/entity/Q38925,Норботтен шпиц,Швеция,42,,,,,
http://www.wikidata.org/entity/Q38925,Норботтен шпиц,Швеция,45,,,,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,42,максимум,11,максимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,42,максимум,13,максимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,42,максимум,10,минимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,42,максимум,12,минимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,45,максимум,11,максимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,45,максимум,13,максимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,45,максимум,10,минимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,45,максимум,12,минимум,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,59,минимум,37,максимум,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,59,минимум,44,максимум,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,59,минимум,31,минимум,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,59,минимум,36,минимум,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,62,минимум,37,максимум,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,62,минимум,44,максимум,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,62,минимум,31,минимум,,
http://www.wikidata.org/entity/Q38963,Словацкий чувач,Чехословакия,62,минимум,36,минимум,,
http://www.wikidata.org/entity/Q38934,норвич-терьер,Англия,25,,,,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,40,минимум,11,максимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,40,минимум,13,максимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,40,минимум,10,минимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,40,минимум,12,минимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,43,минимум,11,максимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,43,минимум,13,максимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,43,минимум,10,минимум,,
http://www.wikidata.org/entity/Q38919,Пуми,Венгрия,43,минимум,12,минимум,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,43,максимум,13,максимум,,
http://www.wikidata.org/entity/Q38871,венгерская борзая,Венгрия,70,максимум,,,,
http://www.wikidata.org/entity/Q38871,венгерская борзая,Венгрия,67,максимум,,,,
http://www.wikidata.org/entity/Q38871,венгерская борзая,Венгрия,62,минимум,,,,
http://www.wikidata.org/entity/Q38871,венгерская борзая,Венгрия,65,минимум,,,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,46,максимум,14,максимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,46,максимум,16,максимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,46,максимум,11,минимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,46,максимум,13,минимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,48,максимум,14,максимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,48,максимум,16,максимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,48,максимум,11,минимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,48,максимум,13,минимум,,
http://www.wikidata.org/entity/Q38880,Парсон-рассел-терьер,Великобритания,33,,,,,
http://www.wikidata.org/entity/Q38880,Парсон-рассел-терьер,Великобритания,36,,,,,
http://www.wikidata.org/entity/Q38959,Пекинес,Китай,,,5,максимум,,
http://www.wikidata.org/entity/Q38959,Пекинес,Китай,,,5.4,максимум,,
http://www.wikidata.org/entity/Q38958,Kanni,Индия,,,,,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,38,минимум,13,максимум,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,38,минимум,15,максимум,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,38,минимум,10,минимум,,
http://www.wikidata.org/entity/Q38864,Пули,Венгрия,38,минимум,13,минимум,,
http://www.wikidata.org/entity/Q38922,Оттерхаунд,Великобритания,61,,,,,
http://www.wikidata.org/entity/Q38922,Оттерхаунд,Великобритания,69,,,,,
http://www.wikidata.org/entity/Q38940,Норфолк-терьер,Великобритания,25,,,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,35,максимум,6,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,35,максимум,7,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,38,максимум,6,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,38,максимум,7,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,32,минимум,6,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,32,минимум,7,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,35,минимум,6,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,35,минимум,7,,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,41,минимум,14,максимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,41,минимум,16,максимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,41,минимум,11,минимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,41,минимум,13,минимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,43,минимум,14,максимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,43,минимум,16,максимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,43,минимум,11,минимум,,
http://www.wikidata.org/entity/Q38910,Лаготто-романьоло,Италия,43,минимум,13,минимум,,
http://www.wikidata.org/entity/Q38889,Малые бельгийские собаки,Бельгия,,,6,максимум,,
http://www.wikidata.org/entity/Q38889,Малые бельгийские собаки,Бельгия,,,3.5,минимум,,
http://www.wikidata.org/entity/Q38899,King Shepherd,США,,,,,,
http://www.wikidata.org/entity/Q38892,Mountain Cur,США,,,,,,
http://www.wikidata.org/entity/Q38948,Куньминская овчарка,Китай,,,,,,
http://www.wikidata.org/entity/Q38921,Indian Spitz,Индия,,,,,,
http://www.wikidata.org/entity/Q38951,Кули (порода собак),Австралия,,,,,,
http://www.wikidata.org/entity/Q38901,Lithuanian Hound,Литва,,,,,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,16,центральная часть,,
http://www.wikidata.org/entity/Q39035,Шотландский терьер,Шотландия,25,минимум,10.5,максимум,,
http://www.wikidata.org/entity/Q39035,Шотландский терьер,Шотландия,25,минимум,8.5,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,центральная часть,16,центральная часть,,
http://www.wikidata.org/entity/Q39026,Родезийский риджбек,Родезия,66,максимум,32,,,
http://www.wikidata.org/entity/Q39026,Родезийский риджбек,Родезия,66,максимум,36.5,,,
http://www.wikidata.org/entity/Q39026,Родезийский риджбек,Родезия,69,максимум,32,,,
http://www.wikidata.org/entity/Q39026,Родезийский риджбек,Родезия,69,максимум,36.5,,,
http://www.wikidata.org/entity/Q39026,Родезийский риджбек,Родезия,61,минимум,32,,,
http://www.wikidata.org/entity/Q39026,Родезийский риджбек,Родезия,61,минимум,36.5,,,
http://www.wikidata.org/entity/Q39026,Родезийский риджбек,Родезия,63,минимум,32,,,
http://www.wikidata.org/entity/Q39026,Родезийский риджбек,Родезия,63,минимум,36.5,,,
http://www.wikidata.org/entity/Q39047,Вельш-спрингер-спаниель,Уэльс,46,,,,,
http://www.wikidata.org/entity/Q39047,Вельш-спрингер-спаниель,Уэльс,48,,,,,
http://www.wikidata.org/entity/Q38961,Норвежский чёрный элкхунд,Норвегия,43,минимум,,,,
http://www.wikidata.org/entity/Q39058,Шелти,Великобритания,37,,,,,
http://www.wikidata.org/entity/Q39058,Шелти,Великобритания,35.5,,,,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,минимум,16,центральная часть,,
http://www.wikidata.org/entity/Q38990,Карликовый пинчер,Германия,30,максимум,6,максимум,,
http://www.wikidata.org/entity/Q38990,Карликовый пинчер,Германия,30,максимум,4,минимум,,
http://www.wikidata.org/entity/Q39041,Вельш-терьер,Уэльс,39,максимум,9.5,максимум,,
http://www.wikidata.org/entity/Q39041,Вельш-терьер,Уэльс,39,максимум,9,минимум,,
http://www.wikidata.org/entity/Q38999,цвергшнауцер,Германия,35,максимум,8,максимум,,
http://www.wikidata.org/entity/Q38999,цвергшнауцер,Германия,35,максимум,4,минимум,,
http://www.wikidata.org/entity/Q38990,Карликовый пинчер,Германия,25,минимум,6,максимум,,
http://www.wikidata.org/entity/Q38990,Карликовый пинчер,Германия,25,минимум,4,минимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,70,максимум,40,максимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,70,максимум,35,максимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,70,максимум,30,минимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,70,максимум,25,минимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,65,максимум,40,максимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,65,максимум,35,максимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,65,максимум,30,минимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,65,максимум,25,минимум,,
http://www.wikidata.org/entity/Q38999,цвергшнауцер,Германия,30,минимум,8,максимум,,
http://www.wikidata.org/entity/Q38999,цвергшнауцер,Германия,30,минимум,4,минимум,,
http://www.wikidata.org/entity/Q38972,шарпей,Китай,51,максимум,,,,
http://www.wikidata.org/entity/Q38972,шарпей,Китай,44,минимум,,,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,57,минимум,40,максимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,57,минимум,35,максимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,57,минимум,30,минимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,57,минимум,25,минимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,59,минимум,40,максимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,59,минимум,35,максимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,59,минимум,30,минимум,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,59,минимум,25,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,4,маленький,,
http://www.wikidata.org/entity/Q38975,Швейцарская гончая,Швейцария,57,максимум,,,,
http://www.wikidata.org/entity/Q38975,Швейцарская гончая,Швейцария,59,максимум,,,,
http://www.wikidata.org/entity/Q38975,Швейцарская гончая,Швейцария,47,минимум,,,,
http://www.wikidata.org/entity/Q38975,Швейцарская гончая,Швейцария,49,минимум,,,,
http://www.wikidata.org/entity/Q39035,Шотландский терьер,Шотландия,28,максимум,10.5,максимум,,
http://www.wikidata.org/entity/Q39035,Шотландский терьер,Шотландия,28,максимум,8.5,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,максимум,6,маленький,,
http://www.wikidata.org/entity/Q39045,Murray River Curly Coated Retriever,Австралия,,,,,,
http://www.wikidata.org/entity/Q38991,Тоса-ину,Япония,60,минимум,,,,
http://www.wikidata.org/entity/Q38991,Тоса-ину,Япония,55,минимум,,,,
http://www.wikidata.org/entity/Q39010,Шипперке,Бельгия,,,7,максимум,,
http://www.wikidata.org/entity/Q39010,Шипперке,Бельгия,,,4,минимум,,
http://www.wikidata.org/entity/Q38980,Paisley Terrier,Шотландия,,,,,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,16,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,16,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,16,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,центральная часть,16,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,минимум,16,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,минимум,16,центральная часть,,
http://www.wikidata.org/entity/Q39068,Силихем-терьер,Уэльс,31,максимум,8.2,,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,большой,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,20,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,30,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,6,максимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,максимум,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,20,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,4,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,16,минимум,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,20,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,30,большой,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,4,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,максимум,6,маленький,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,маленький,16,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,маленький,16,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,20,центральная часть,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,большой,16,центральная часть,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,63,максимум,50,,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,63,максимум,42,,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,68,максимум,50,,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,68,максимум,42,,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,56,минимум,50,,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,56,минимум,42,,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,61,минимум,50,,,
http://www.wikidata.org/entity/Q39093,Ротвейлер,Германия,61,минимум,42,,,
http://www.wikidata.org/entity/Q39080,Вандейский бассет-гриффон,Франция,38,максимум,,,,
http://www.wikidata.org/entity/Q39080,Вандейский бассет-гриффон,Франция,34,минимум,,,,
http://www.wikidata.org/entity/Q39083,Фарфоровая гончая,Франция,56,максимум,,,,
http://www.wikidata.org/entity/Q39083,Фарфоровая гончая,Франция,58,максимум,,,,
http://www.wikidata.org/entity/Q39083,Фарфоровая гончая,Франция,53,минимум,,,,
http://www.wikidata.org/entity/Q39083,Фарфоровая гончая,Франция,55,минимум,,,,
http://www.wikidata.org/entity/Q39138,Суссекс-спаниель,Англия,41,максимум,23,,,
http://www.wikidata.org/entity/Q39096,Польская подгалянская овчарка,Польша,70,максимум,,,,
http://www.wikidata.org/entity/Q39096,Польская подгалянская овчарка,Польша,65,максимум,,,,
http://www.wikidata.org/entity/Q39096,Польская подгалянская овчарка,Польша,60,минимум,,,,
http://www.wikidata.org/entity/Q39096,Польская подгалянская овчарка,Польша,65,минимум,,,,
http://www.wikidata.org/entity/Q39138,Суссекс-спаниель,Англия,38,минимум,23,,,
http://www.wikidata.org/entity/Q39152,Segugio Italiano a Pelo Raso,Италия,48,минимум,28,максимум,,
http://www.wikidata.org/entity/Q39152,Segugio Italiano a Pelo Raso,Италия,48,минимум,18,минимум,,
http://www.wikidata.org/entity/Q39152,Segugio Italiano a Pelo Raso,Италия,52,минимум,28,максимум,,
http://www.wikidata.org/entity/Q39152,Segugio Italiano a Pelo Raso,Италия,52,минимум,18,минимум,,
http://www.wikidata.org/entity/Q39113,Северная Инуитская собака,Англия,,,,,,
http://www.wikidata.org/entity/Q39126,Сабуесо эспаньол,Испания,53,максимум,,,,
